No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Total Quantity,Required Quantity,Sectoer,Date (Daily),Contractor,Element (all),Executed Quantity (m3),Target Daily Rate
27688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
